temperature,rainfall,humidity
28.87,241.71,78.94
44.44,7.54,55.68
34.92,294.47,68.39
40.03,5.33,75.7
42.07,12.05,22.94
27.0,36.83,63.96
14.83,70.58,23.46
16.28,52.62,97.29
40.56,17.24,22.6
16.37,19.24,23.04
42.55,13.88,43.9
17.89,36.47,47.24
23.43,44.0,56.59
39.86,161.64,89.4
31.03,216.72,70.16
15.14,144.42,97.66
31.99,165.55,87.22
18.36,264.23,21.89
10.94,191.26,84.91
23.37,151.83,51.5
14.5,102.58,14.46
43.48,297.32,32.3
41.54,15.18,74.84
40.99,135.84,31.92
21.38,14.61,46.72
24.93,129.7,99.98
37.54,260.53,73.33
34.55,36.75,87.57
36.86,135.6,52.92
30.69,65.81,81.58
11.93,259.35,70.55
30.36,255.03,52.65
26.43,290.78,50.73
21.76,283.61,62.91
10.94,72.03,30.49
40.21,244.86,64.42
12.18,183.76,18.69
31.49,294.31,44.71
44.24,127.79,40.54
43.76,20.41,66.31
25.8,227.84,78.46
14.75,96.89,48.6
13.27,249.98,54.9
12.46,69.37,47.86
10.65,180.23,86.0
42.39,125.23,19.49
14.84,11.77,49.72
22.55,194.9,32.21
41.91,35.47,80.84
32.84,132.44,73.36
14.7,208.44,63.17
18.89,58.33,60.04
39.56,255.47,94.73
16.52,40.77,75.16
36.39,159.97,42.65
32.46,171.86,20.32
28.71,117.86,65.11
11.01,147.91,41.91
38.51,295.58,41.46
43.38,98.93,80.34
28.62,25.7,47.2
44.09,94.04,71.81
38.24,177.56,22.8
20.37,34.36,29.3
15.28,201.36,22.46
14.66,208.13,21.19
28.55,155.37,29.93
44.04,157.01,90.17
27.16,133.06,15.83
27.19,263.32,48.82
35.39,274.97,32.4
21.58,177.96,84.16
44.45,270.67,44.35
37.23,11.02,93.74
30.69,27.22,94.18
10.97,117.71,73.58
44.46,195.46,24.27
20.95,269.42,88.72
34.77,92.66,37.43
32.25,269.91,87.21
38.85,180.83,22.73
29.91,33.22,83.43
33.5,252.24,95.78
20.1,121.56,54.1
42.16,271.09,22.43
20.08,157.59,49.2
24.4,7.55,82.11
40.03,211.33,34.87
15.06,237.45,14.77
33.07,122.52,94.94
27.58,62.49,51.94
43.17,223.94,82.47
32.18,149.83,51.1
17.88,224.42,81.18
24.16,203.59,98.07
41.54,111.44,41.49
42.39,118.41,47.24
44.29,223.44,32.2
10.07,272.49,17.68
24.92,213.74,55.17
12.94,2.04,21.2
39.26,278.47,87.73
16.53,296.05,92.76
34.64,42.06,35.22
37.28,179.81,94.46
43.46,181.96,65.97
43.48,204.07,85.26
19.65,65.77,97.82
35.87,124.45,58.05
38.16,93.12,34.07
23.51,73.29,82.03
43.42,179.93,86.12
27.63,23.31,48.88
11.56,250.91,71.82
32.41,135.29,85.61
30.95,290.72,12.58
30.56,108.21,12.34
24.57,19.3,91.96
21.25,245.06,57.73
33.72,284.51,83.68
24.32,203.54,85.5
14.02,87.06,19.16
29.68,205.09,54.2
22.72,109.19,80.57
35.8,210.41,64.34
11.75,169.76,39.26
27.73,130.91,29.77
17.23,197.4,24.96
22.74,19.14,10.17
26.26,294.37,93.95
20.71,203.46,14.5
27.88,109.79,72.95
30.46,141.64,93.38
43.79,243.38,75.85
19.94,119.15,36.17
12.07,235.77,18.53
11.96,25.0,71.85
14.72,156.2,87.65
39.12,268.95,25.48
39.29,115.64,21.19
12.1,294.96,71.22
14.32,41.66,70.41
41.39,213.15,69.62
12.78,21.99,28.69
25.39,194.61,92.1
44.34,139.79,75.33
13.92,12.33,88.41
16.0,184.79,78.68
43.53,267.06,46.09
22.26,256.89,69.8
41.68,262.65,96.05
10.88,139.9,69.53
10.95,292.03,38.48
29.98,120.36,80.68
29.97,42.73,20.18
38.91,56.06,95.43
22.55,5.36,62.52
14.81,88.38,70.21
41.3,248.41,38.38
43.37,69.21,80.12
37.27,286.85,53.69
37.18,31.01,33.49
22.28,74.96,54.59
12.66,212.72,62.7
19.44,43.54,77.19
19.83,89.72,47.43
43.85,85.03,27.28
42.65,108.55,80.18
11.3,94.91,65.08
15.53,86.69,27.79
36.31,10.65,63.07
23.8,122.78,57.07
44.19,81.46,47.37
43.79,297.25,12.38
21.55,66.51,74.93
17.33,213.03,38.15
40.51,284.83,48.07
39.36,3.06,15.08
21.67,89.87,63.56
32.74,69.68,62.3
27.37,193.42,49.14
34.27,136.15,18.02
36.8,217.27,33.2
17.13,245.06,44.64
32.71,286.52,92.51
17.29,205.64,36.87
38.88,142.03,93.32
26.36,148.99,32.5
23.72,295.99,77.62
17.3,113.53,98.84
30.47,54.75,11.19
13.63,30.9,70.47
41.92,3.0,25.65
22.89,208.74,16.34
32.13,210.27,30.19
38.33,220.02,64.74
22.62,142.13,22.92
14.77,200.01,60.13
10.25,286.63,74.33
21.85,148.45,32.86
37.1,29.19,56.4
30.73,23.46,54.85
16.62,234.13,48.28
41.46,254.95,89.81
29.08,217.72,14.67
21.59,86.84,20.15
43.87,109.08,81.95
18.89,38.51,43.46
42.45,6.81,76.36
23.61,258.53,58.4
24.27,33.4,93.07
12.1,72.36,51.72
31.92,159.19,21.87
18.13,178.09,26.9
11.82,61.97,62.38
34.65,191.84,42.94
44.98,227.99,71.51
19.03,291.66,66.65
12.39,222.52,49.95
21.66,230.99,73.22
30.83,158.74,16.76
16.06,105.78,68.62
23.78,163.14,86.66
34.83,8.11,22.18
21.3,229.15,56.93
32.26,222.26,65.25
36.34,207.01,96.08
23.45,183.25,41.1
38.58,106.44,35.27
26.64,236.55,93.0
25.91,292.87,99.11
35.83,126.63,86.57
11.02,93.89,82.91
11.24,18.3,34.45
42.27,265.62,70.06
12.53,269.67,19.29
11.56,32.34,87.68
23.25,28.4,15.64
36.42,180.05,59.2
42.85,109.43,50.38
18.57,136.23,93.13
23.81,224.26,30.01
29.37,222.38,86.29
23.27,242.33,87.52
11.86,37.37,26.79
18.02,93.91,73.76
24.27,251.64,68.18
13.41,113.57,76.84
35.3,273.35,50.41
38.88,128.54,40.88
35.69,118.71,57.99
40.48,233.54,52.52
23.3,145.03,12.65
23.15,230.79,71.98
40.73,157.91,15.01
11.37,239.85,40.39
36.34,296.59,58.3
25.23,77.31,90.88
10.21,85.99,28.38
12.24,39.6,38.98
37.41,14.53,24.14
44.3,164.85,24.0
22.25,77.41,39.66
41.81,100.52,27.51
31.75,98.07,84.2
34.9,250.78,76.89
16.59,234.77,96.11
28.69,233.51,48.95
21.56,216.73,78.88
38.52,96.63,36.08
32.58,217.88,39.66
33.33,157.56,78.64
12.18,174.96,42.39
20.73,106.89,67.61
31.33,191.78,48.57
24.48,172.34,18.74
22.97,283.56,74.94
21.61,29.63,64.11
36.6,148.91,49.79
33.64,227.53,41.79
32.75,48.29,77.78
14.13,256.82,46.33
28.27,228.25,56.41
34.37,202.34,34.94
12.5,205.76,49.45
16.79,8.48,56.46
40.61,227.87,32.42
16.37,173.62,58.21
33.18,41.59,98.9
35.3,97.97,89.94
38.02,8.88,89.0
41.75,212.25,65.65
42.0,255.39,70.06
26.46,173.38,70.71
10.17,153.71,38.22
27.76,6.87,48.76
30.66,64.3,32.03
32.39,140.15,89.2
35.14,80.68,72.01
19.43,128.73,37.07
32.86,104.71,62.49
18.11,135.29,33.4
38.45,97.17,54.74
20.2,203.01,31.77
23.85,101.03,86.47
13.75,239.84,65.3
12.31,264.03,18.01
24.19,243.47,18.93
11.17,278.79,49.69
37.0,215.52,58.85
12.97,241.3,62.05
36.44,11.79,85.04
44.01,116.01,94.39
13.4,21.57,51.31
15.42,213.17,17.08
41.26,254.24,64.78
41.54,214.93,37.66
17.98,298.25,52.51
13.86,20.3,17.69
25.39,296.87,41.17
31.97,102.72,74.33
14.04,54.92,48.54
44.24,106.27,21.9
11.2,93.25,67.06
35.27,284.41,76.18
10.66,14.65,17.49
23.2,168.19,40.91
11.92,71.0,13.89
35.1,170.07,48.75
33.13,116.21,81.09
22.68,290.55,98.92
20.33,204.73,46.25
24.11,131.37,95.38
36.21,164.97,93.09
19.29,298.3,76.63
15.21,293.42,75.68
34.62,112.47,26.51
20.48,7.07,12.08
39.74,132.06,24.95
19.16,255.66,42.1
19.87,296.58,20.0
33.36,147.04,49.88
44.01,186.29,89.51
35.62,204.42,88.23
23.63,35.95,99.28
13.59,255.05,15.48
43.79,57.69,88.95
12.65,131.79,50.97
40.22,18.47,87.03
12.45,183.39,38.79
34.85,202.91,26.57
40.69,206.48,80.81
44.79,11.31,10.81
17.47,67.9,94.98
35.99,260.58,26.93
38.12,213.65,44.17
37.1,30.4,77.92
17.51,150.3,74.83
31.33,70.45,22.8
38.35,6.35,53.84
29.07,169.58,44.72
20.13,131.22,39.0
22.04,122.51,46.07
18.09,177.28,90.28
18.33,227.39,99.2
41.61,215.62,31.33
32.23,224.48,23.92
26.04,189.67,71.71
39.23,252.38,30.71
41.64,298.1,32.93
41.06,89.71,52.93
24.2,226.58,14.84
43.02,88.59,22.33
11.99,216.57,89.64
31.53,291.69,55.67
37.41,198.11,65.79
22.4,126.07,34.08
15.73,14.18,69.87
24.43,30.81,89.89
42.86,147.27,12.07
23.27,212.61,14.37
21.54,155.95,41.77
40.76,60.34,23.22
39.71,260.6,85.57
33.21,113.75,77.71
38.99,142.63,88.71
11.27,66.61,75.37
33.4,55.55,11.54
31.17,193.62,49.76
43.96,230.96,53.07
41.28,290.72,21.51
16.11,110.65,38.09
15.12,61.69,13.01
31.01,192.15,98.45
13.6,276.88,88.22
23.33,218.14,52.22
26.32,247.94,87.75
19.38,143.29,72.98
43.26,256.42,20.86
15.99,285.05,86.38
25.06,36.04,53.12
26.15,9.82,64.54
17.88,231.23,26.72
36.67,157.32,50.4
16.64,241.45,99.09
26.33,241.19,91.6
24.67,64.79,93.91
17.81,231.71,95.46
32.54,299.01,85.0
13.29,18.97,82.0
13.26,223.18,68.67
30.25,87.62,62.8
36.03,50.35,68.68
43.3,79.14,40.73
27.34,138.12,64.91
28.64,13.18,16.57
17.94,103.91,31.37
43.61,248.14,47.24
31.53,42.14,61.39
19.25,65.91,19.85
23.56,27.52,66.11
25.06,120.35,67.85
32.08,26.88,17.85
32.15,270.76,36.01
42.66,218.15,72.14
14.18,230.41,82.87
30.72,291.89,31.82
44.63,5.92,88.98
40.29,37.43,27.7
28.83,87.68,16.75
15.08,288.76,69.33
44.94,26.68,58.57
26.35,291.63,12.78
14.59,261.08,48.94
27.27,263.79,40.44
27.07,200.35,27.7
19.8,45.93,56.57
33.75,160.38,95.02
19.18,208.31,67.18
19.05,150.96,49.72
12.87,164.61,48.64
13.94,211.52,33.47
29.93,289.09,45.99
11.89,166.18,50.58
44.82,149.14,99.41
12.44,105.18,88.42
26.58,188.88,72.75
11.06,174.76,87.05
30.71,73.01,73.81
36.8,21.77,67.29
37.6,216.34,38.15
26.34,47.67,77.99
20.51,147.63,50.45
42.27,25.65,50.77
12.09,21.39,36.3
35.53,199.55,16.81
11.09,113.76,73.33
11.68,248.75,57.89
26.99,59.57,74.76
40.35,295.28,66.21
35.46,231.12,85.88
34.15,193.1,27.33
35.97,87.17,95.27
34.32,59.86,20.1
23.83,251.17,73.81
28.37,248.37,69.05
24.61,154.12,98.01
12.4,99.59,44.04
33.7,135.68,24.42
18.05,52.81,33.96
41.84,165.02,84.76
29.45,243.18,49.03
32.03,124.08,53.54
20.66,125.4,30.19
28.77,114.18,16.07
18.24,131.66,33.11
38.35,275.58,93.63
30.4,261.07,33.64
35.25,135.03,55.46
36.43,209.79,94.18
20.38,152.78,79.19
43.24,58.96,48.03
37.18,122.72,19.53
19.29,30.37,90.62
39.3,141.87,62.86
41.17,28.46,96.57
38.89,99.31,85.16
34.86,268.34,43.38
34.11,292.37,90.03
19.49,105.94,12.96
42.82,91.07,35.14
20.8,253.28,13.5
23.83,216.59,95.07
12.09,122.31,24.8
28.94,32.69,54.48
27.85,120.06,99.54
20.87,213.11,38.71
17.81,16.77,15.57
23.91,239.17,13.09
14.23,269.26,43.34
29.07,204.15,43.99
43.92,2.26,39.5
18.77,177.8,94.84
23.97,244.04,70.61
21.08,204.92,97.23
14.51,6.78,54.87
32.58,201.78,84.21
37.03,110.48,14.42
33.04,67.35,30.46
40.57,56.34,60.78
19.22,213.5,21.78
28.42,114.17,29.72
15.17,142.98,11.29
42.04,14.09,16.64
29.32,3.67,48.0
36.93,95.05,67.41
22.68,49.2,86.12
23.2,159.26,64.57
44.5,117.68,33.27
13.02,75.49,61.08
29.29,36.36,95.15
37.45,184.66,18.23
22.93,277.03,50.27
21.81,277.04,25.27
20.78,288.79,66.0
39.31,292.76,54.6
16.92,180.19,50.21
43.35,19.11,42.57
26.69,128.21,29.72
25.94,253.02,26.25
28.35,72.32,59.08
36.33,178.47,77.86
10.45,201.0,55.18
24.2,150.3,91.7
31.59,274.32,13.97
10.8,43.2,53.66
40.76,67.62,19.51
17.68,119.83,54.54
34.22,76.28,59.22
40.92,208.57,54.75
18.84,109.74,10.98
25.1,48.43,98.89
34.18,87.03,65.3
32.26,156.03,17.29
33.33,265.5,85.75
38.71,205.94,80.8
44.05,93.09,89.92
18.36,212.78,49.58
12.03,166.23,40.16
15.17,291.45,16.83
31.17,255.34,46.73
16.5,129.11,87.56
37.5,177.75,15.87
40.86,199.28,90.41
42.89,99.01,45.11
14.8,78.29,51.24
24.65,30.64,32.31
32.44,160.58,92.79
13.3,102.47,36.88
22.13,219.87,56.05
23.04,253.28,73.94
35.56,250.94,72.07
43.01,274.71,30.8
30.91,105.62,46.8
24.81,75.89,44.67
38.31,16.39,50.64
24.33,60.26,93.17
17.12,28.49,78.3
18.89,214.31,69.69
12.63,241.64,61.18
42.43,123.3,31.9
13.37,4.81,12.86
28.36,94.71,36.13
15.54,224.34,89.55
29.47,277.54,25.64
26.37,165.43,75.01
15.84,284.26,87.12
42.39,49.31,41.74
10.35,110.09,24.56
21.35,63.83,91.78
41.62,260.25,27.66
30.69,246.85,87.74
16.48,135.88,27.4
10.16,277.68,39.09
37.69,287.87,18.17
21.12,264.31,33.08
28.9,298.1,78.83
27.25,227.85,88.31
23.79,297.77,37.94
19.4,54.29,47.39
44.66,69.65,30.76
27.24,55.9,32.23
32.47,227.04,74.0
36.79,294.68,27.1
13.46,59.31,51.76
31.99,130.48,81.17
33.53,200.35,54.94
42.82,237.21,43.77
17.07,38.37,62.38
15.8,124.05,10.13
19.67,87.9,66.61
43.7,203.51,17.74
40.01,18.1,31.98
35.0,235.96,33.54
18.82,139.37,29.1
21.86,6.53,13.15
29.53,23.78,77.36
25.51,116.8,79.11
38.18,5.86,26.59
37.16,290.56,84.86
30.73,95.28,14.5
37.97,261.86,71.94
11.86,157.64,54.16
25.12,265.07,19.29
30.98,120.7,71.53
39.86,69.95,44.67
30.3,279.3,67.92
24.04,103.78,12.82
13.06,240.08,53.59
25.61,176.61,48.28
39.28,92.07,50.26
11.33,61.75,84.94
33.81,73.46,30.26
14.19,54.36,21.93
38.33,193.2,54.92
21.89,258.41,64.48
23.61,256.72,51.8
42.93,25.63,97.4
34.87,175.14,36.98
20.92,56.45,49.21
21.67,118.33,87.82
10.92,32.09,39.71
15.5,6.13,53.21
40.67,227.96,98.92
44.81,33.86,64.76
40.24,27.6,24.48
23.36,246.51,49.33
20.49,166.52,30.11
36.71,157.06,33.76
33.6,245.05,40.89
11.94,93.64,14.86
14.41,175.78,39.59
42.47,79.74,33.79
40.43,106.56,34.53
10.34,249.57,32.78
44.69,149.98,32.9
24.49,173.46,75.27
39.41,212.14,98.3
35.49,9.98,66.03
36.95,230.04,12.18
39.01,146.65,70.71
17.62,183.37,86.95
23.76,143.89,12.11
23.02,98.27,66.91
15.76,262.18,20.11
11.44,172.62,99.56
26.92,6.77,69.77
10.96,60.9,56.26
13.05,106.5,97.46
36.33,216.91,21.18
38.89,154.14,45.39
40.57,160.61,21.24
10.92,90.38,45.52
23.31,260.28,43.34
16.65,205.4,89.48
16.58,153.87,32.64
34.2,106.58,41.22
37.34,173.21,88.85
22.19,124.44,27.29
19.32,203.06,43.0
21.36,180.78,91.89
42.23,158.08,41.35
35.95,52.89,81.7
39.59,46.4,35.26
32.93,218.09,52.72
21.86,226.51,15.08
34.31,11.47,18.24
22.08,8.65,87.4
35.19,199.67,89.27
10.74,296.89,78.75
20.24,187.49,29.25
37.68,245.45,92.3
38.39,172.46,29.19
11.44,58.87,53.25
16.42,124.74,77.77
25.66,3.98,32.7
33.08,6.23,37.87
30.01,24.12,74.43
15.13,11.4,17.99
36.84,277.82,48.57
13.56,176.17,24.9
41.58,247.3,12.88
26.53,241.74,98.68
15.52,204.64,21.4
29.19,264.62,28.54
10.17,97.23,33.75
27.72,226.87,59.56
20.49,247.75,96.3
30.51,84.18,83.78
25.84,157.11,69.78
17.84,276.22,69.37
34.51,98.25,92.4
25.15,256.06,27.33
36.02,232.3,68.71
13.27,262.14,62.71
29.8,126.88,40.16
41.38,46.34,96.47
32.74,23.74,93.28
40.18,69.95,38.07
27.52,239.42,50.22
19.09,29.4,30.91
42.61,171.38,99.89
23.56,178.46,86.35
37.65,167.49,46.66
40.0,137.39,28.4
43.17,292.58,37.89
25.4,73.28,31.16
12.39,96.7,95.5
22.17,117.31,15.72
35.58,238.04,98.15
31.67,217.5,54.92
23.9,156.34,34.19
13.8,11.69,96.08
24.87,54.28,58.49
12.23,11.24,24.65
19.21,229.24,77.72
27.9,241.02,83.81
21.37,268.16,80.83
15.64,75.79,26.93
16.65,1.82,31.29
10.42,114.62,78.58
39.83,114.68,47.36
29.14,12.89,32.26
10.5,16.5,75.66
25.21,37.97,85.2
32.34,12.67,43.44
33.57,47.46,24.38
33.11,92.94,95.08
28.49,199.75,68.44
42.67,96.6,95.73
27.9,290.83,42.43
23.39,241.87,48.72
28.99,205.0,36.5
38.54,74.77,22.8
22.96,74.39,34.98
44.98,133.39,49.15
31.83,201.83,28.29
29.62,109.25,60.39
28.87,272.9,70.9
16.04,108.66,38.85
22.49,221.81,12.28
24.78,109.95,50.68
38.24,255.0,76.44
27.73,138.57,64.68
44.27,66.94,31.37
27.72,120.22,64.19
40.11,131.68,85.18
12.17,230.43,89.83
41.26,72.9,33.91
20.45,138.65,56.87
13.67,207.76,84.19
16.12,41.96,25.15
14.54,170.51,62.6
38.6,126.13,82.61
16.92,255.27,75.26
17.49,50.87,18.71
16.31,218.45,75.12
44.44,243.0,73.75
37.46,299.65,50.51
33.78,3.79,61.14
40.61,238.7,93.61
42.82,253.49,85.91
43.58,40.72,73.41
15.12,116.34,90.51
12.38,53.28,46.59
36.14,249.13,41.68
32.66,66.56,43.52
31.74,78.69,15.07
16.76,123.65,16.43
14.61,192.51,75.73
34.02,186.94,77.7
13.87,106.41,67.13
36.57,54.43,72.83
36.25,139.41,84.26
22.79,266.02,51.22
35.79,58.52,43.53
39.43,44.67,42.16
12.82,95.66,90.1
32.91,196.74,66.44
11.94,153.9,10.67
35.11,178.22,71.68
11.6,262.53,76.69
14.88,42.25,26.54
27.33,285.58,83.05
36.2,140.89,71.0
31.49,177.43,30.09
22.88,298.72,71.3
31.01,3.14,78.75
38.41,194.46,17.06
13.16,71.92,30.92
38.53,142.61,49.86
19.38,178.73,73.96
14.6,234.15,61.28
33.21,292.2,62.44
44.82,124.27,49.66
32.74,284.81,80.66
20.79,271.95,78.22
38.02,205.52,34.34
15.85,83.92,82.86
29.54,75.28,88.82
30.66,207.56,74.87
15.15,173.65,76.63
28.62,97.27,12.8
41.66,28.86,11.66
44.79,53.87,85.54
13.98,259.16,58.01
14.04,88.28,67.62
18.98,135.5,68.35
35.52,274.96,22.34
12.34,296.7,37.4
44.71,70.81,87.67
40.68,38.83,75.4
27.18,240.55,54.79
30.78,105.78,50.98
17.04,118.02,39.78
23.86,298.67,64.61
24.2,143.49,92.32
14.55,227.4,26.03
23.2,187.9,59.68
22.39,233.18,54.81
27.98,254.85,59.89
35.77,295.6,62.75
24.59,109.39,80.6
11.01,52.92,74.63
28.12,112.78,85.13
42.89,218.62,37.35
23.56,220.11,92.45
24.6,267.92,89.41
36.19,141.3,71.71
19.62,84.32,92.42
43.75,231.18,16.15
41.64,284.84,82.71
37.34,171.45,98.6
17.91,100.83,70.01
32.1,154.84,48.88
40.91,202.12,42.57
40.88,226.96,14.21
25.87,98.48,27.26
20.5,268.21,75.14
21.18,286.82,27.27
29.27,257.61,31.49
24.77,299.26,29.92
24.04,215.24,78.03
16.79,161.72,16.63
10.3,108.31,63.24
19.73,63.53,75.54
28.28,207.66,55.49
17.48,163.39,27.0
11.71,131.22,84.16
13.74,104.48,17.48
14.7,87.17,82.09
34.99,40.76,16.05
25.65,204.31,35.27
25.07,79.6,16.95
39.72,5.95,79.55
12.83,212.91,30.42
33.58,70.98,76.07
38.41,230.59,50.71
32.63,251.41,66.81
44.27,197.04,90.21
15.58,239.73,48.56
28.64,117.17,77.77
44.6,253.44,72.98
44.42,201.63,85.56
27.1,204.65,60.6
18.94,199.03,99.11
39.89,233.43,93.83
32.93,73.8,90.79
26.9,291.64,25.91
19.1,279.44,93.91
15.87,138.72,61.65
12.41,39.56,66.48
39.21,257.68,20.66
43.17,128.5,20.09
18.39,228.07,29.1
28.7,177.18,46.66
11.46,290.85,40.79
25.75,282.39,20.01
24.1,15.76,16.19
30.9,39.17,17.01
21.99,3.99,26.7
28.82,228.51,19.52
36.86,198.12,35.32
40.73,191.87,95.89
41.51,118.45,92.49
24.64,173.31,64.59
14.64,28.09,45.7
22.29,132.64,41.39
38.64,12.39,24.11
18.95,147.12,13.68
34.68,272.99,89.84
29.92,20.64,42.97
18.0,275.38,18.27
20.47,293.09,80.6
16.39,174.28,68.97
41.42,268.31,74.45
24.1,99.25,97.08
30.7,7.85,74.58
27.8,81.57,96.78
36.07,109.27,76.25
33.62,27.4,87.65
17.14,167.14,20.27
20.01,75.24,67.96
35.13,89.53,88.0
31.4,151.39,66.74
41.56,258.94,60.85
26.58,157.84,37.92
19.59,243.19,85.23
20.45,235.97,46.8
33.84,43.02,44.84
11.11,135.57,29.28
41.6,86.09,43.38
39.17,189.1,62.39
34.28,87.49,55.05
23.51,265.17,29.42
36.44,279.0,82.86
29.47,179.05,45.0
12.1,27.58,77.08
24.33,247.8,54.28
40.68,184.01,22.59
21.84,143.08,96.89
41.5,102.62,76.32
35.09,76.29,44.35
26.01,77.72,65.61
35.85,218.74,25.51
43.57,25.24,31.49
11.32,190.22,28.0
39.68,264.15,11.96
34.18,151.38,44.29
25.23,176.46,29.35
30.23,131.23,41.9
16.57,116.25,65.42
35.25,202.97,67.19
21.23,233.97,55.38
26.56,97.63,56.12
26.16,58.41,77.23
33.74,147.98,12.63
25.13,104.15,92.09
18.35,296.62,64.02
33.45,190.13,83.06
26.39,215.77,41.49
12.22,128.07,74.7
30.72,238.55,14.88
38.22,208.73,61.12
17.98,111.14,46.52
32.84,264.9,44.87
23.24,291.39,57.66
40.82,255.17,19.62
39.0,204.29,36.97
29.57,94.58,87.7
38.72,19.97,57.66
44.74,24.13,99.66
14.73,172.27,16.01
33.66,27.3,58.86
44.46,189.06,58.1
25.31,139.75,88.33
32.91,45.54,64.57
13.03,273.89,46.38
29.31,272.08,82.35
31.43,182.09,96.85
34.47,184.49,47.59
13.44,121.09,60.71
42.2,174.98,80.48
27.7,196.57,27.8
27.45,229.63,70.01
35.81,268.58,63.58
15.54,148.04,52.23
30.84,18.38,91.55
32.67,127.79,82.42
35.84,85.93,73.81
14.32,201.15,63.0
44.18,168.74,21.07
26.78,0.92,69.16
40.05,0.53,99.24
23.62,213.4,38.15
17.54,4.64,10.36
22.2,9.9,41.86
42.93,120.53,39.92
10.98,12.64,94.42
12.59,239.68,56.84
31.0,68.0,38.17
36.47,212.42,24.24
14.92,62.56,86.13
12.07,126.16,92.96
34.0,251.79,78.09
28.72,35.72,35.99
19.82,18.25,97.76
14.41,185.57,61.87
27.56,1.89,63.39
38.27,212.36,15.97
38.2,203.33,97.54
23.03,273.46,99.99
10.55,163.82,23.8
28.74,264.87,65.25
17.77,229.67,75.19
24.81,181.5,79.9
37.27,116.02,83.89
31.67,234.63,96.66
43.5,169.11,95.32
15.4,146.75,39.04
22.17,173.86,71.62
16.22,125.09,85.39
33.07,81.45,37.13
32.73,76.14,36.3
42.72,22.47,16.81
29.37,273.63,26.82
31.71,75.03,76.78
18.41,91.52,21.64
37.62,44.09,54.93
12.69,16.69,95.03
24.98,67.67,10.4
42.42,61.7,91.3
13.87,131.0,17.23
21.0,299.23,74.23
13.27,97.15,18.5
10.91,71.65,47.24
12.48,0.12,97.37
12.8,102.19,23.91
12.3,219.05,16.6
31.14,67.12,20.85
32.92,203.48,22.98
12.91,73.45,74.71
28.52,54.18,27.53
18.92,177.73,29.33
12.68,189.93,23.14
11.52,226.64,86.05
19.47,254.88,66.66
29.77,162.72,32.8
24.85,226.01,79.94
41.25,60.35,80.44
26.13,186.21,11.99
29.05,53.4,21.8
44.81,290.71,99.0
23.79,112.78,68.99
22.76,61.53,56.35
35.37,157.86,28.12
34.75,182.9,52.08
44.34,101.16,37.76
32.97,252.29,73.46
44.38,191.17,56.48
36.79,98.1,52.96
37.38,274.73,80.14
21.9,256.2,58.28
22.32,33.6,71.49
16.78,204.36,50.29
31.07,283.82,83.44
34.03,97.94,69.75
42.42,101.77,13.95
26.16,205.17,66.39
37.82,12.51,96.38
22.27,269.34,57.49
27.89,88.58,53.96
13.65,244.21,68.74
24.93,107.96,48.38
39.26,90.81,15.4
21.85,295.16,97.87
20.8,234.0,57.66
36.44,266.4,63.98
38.18,77.46,16.04
38.16,219.09,34.93
12.86,283.05,87.9
14.24,205.55,82.88
14.59,14.02,65.1
44.92,220.36,20.9
16.57,137.28,74.44
33.18,215.54,46.32
19.9,167.42,63.7
44.39,208.58,21.37
25.53,47.35,50.31
21.0,126.05,99.69
20.15,151.77,17.91
40.99,246.94,48.74
40.24,278.46,24.83
31.32,260.26,40.82
34.44,79.14,13.24
28.11,77.71,79.94
20.87,67.61,13.96
34.71,99.01,63.54
30.54,251.16,91.56
18.66,149.55,68.4
22.69,227.74,15.91
12.28,124.31,44.85
33.24,288.23,72.31
35.79,12.26,13.87
42.28,211.03,74.59
20.86,205.53,57.58
22.71,207.19,31.4
24.48,220.45,75.77
12.63,167.39,48.03
14.4,107.18,17.65
34.13,289.31,35.51
42.11,3.26,47.0
34.95,152.86,12.4
12.02,128.34,21.2
20.58,84.74,72.53
17.47,1.05,61.42
22.5,1.99,47.48
28.55,292.62,60.45
15.48,179.97,16.46
26.83,66.66,22.84
43.65,67.62,84.09
24.93,8.52,18.09
28.27,256.07,62.43
39.46,10.1,57.1
22.4,106.88,13.17
42.38,145.77,23.8
27.41,196.07,60.88
17.29,275.47,91.51
16.3,227.59,44.47
42.08,261.28,47.38
28.55,22.62,85.14
12.14,199.65,74.13
22.56,34.41,17.53
19.38,226.81,58.63
30.75,69.14,82.4
32.81,46.53,31.41
12.92,126.75,19.49
18.74,199.28,84.1
21.9,11.46,12.87
11.93,216.07,99.4
26.33,41.39,83.59
12.76,224.08,35.45
10.96,268.6,15.88
17.37,248.76,28.47
42.13,204.35,98.41
42.07,118.8,72.7
31.47,185.74,29.57
12.13,59.5,33.6
43.05,12.53,97.42
18.67,189.04,45.14
42.69,270.34,44.24
39.42,70.35,97.38
23.67,122.3,25.96
27.93,9.61,92.39
30.37,281.6,50.67
17.4,213.18,95.51
36.96,39.84,82.6
24.54,211.72,76.83
14.21,3.71,82.64
43.23,75.8,34.73
39.91,1.16,58.26
22.86,114.3,68.28
13.24,201.68,50.31
15.74,131.76,37.15
32.5,245.54,91.4
17.97,282.02,21.65
18.49,16.24,57.66
17.73,6.33,89.81
11.64,177.74,39.51
27.13,222.37,44.12
35.27,144.27,32.37
17.65,78.44,63.89
31.53,152.64,91.86
10.79,195.59,94.01
44.86,64.69,14.71
